"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B" "Ensembl_ID" "Gene.name"
"ENSG00000144218.19" -0.181769209164937 5.80573924009665 -1.26180430527664 0.207292504690871 0.41724613493997 -5.60228302847681 "ENSG00000144218.19" "AFF3"
"ENSG00000010818.10" -0.0614681858360715 5.0368225964101 -1.26155531388209 0.207382102055165 0.417380289053818 -5.94903983844747 "ENSG00000010818.10" "HIVEP2"
"ENSG00000272655.2" 0.0629854229445492 0.796249639299765 1.26143829263728 0.207424220839124 0.417418867959945 -5.44020066529334 "ENSG00000272655.2" "POLR2J4"
"ENSG00000239407.5" 0.0887660959415011 -0.77384176776145 1.26126209123568 0.207487651720078 0.417500321881267 -5.38710472345124 "ENSG00000239407.5" "Z68871.1"
"ENSG00000184154.15" 0.0582261903386374 2.93681326596125 1.26089436130763 0.207620076495998 0.417720569835089 -5.56021076870361 "ENSG00000184154.15" "LRTOMT"
"ENSG00000287839.1" -0.0975744465864801 -0.173272465785929 -1.26080184917421 0.20765340109383 0.417741406823868 -5.48691207518284 "ENSG00000287839.1" "AL353807.5"
"ENSG00000179528.16" -0.0846351784812893 0.0870527849807232 -1.2605845910871 0.207731676788906 0.417833664128105 -5.41370503750038 "ENSG00000179528.16" "LBX2"
"ENSG00000169299.14" -0.0422974408448811 5.19105227341206 -1.26054704337184 0.207745206988699 0.417833664128105 -5.96368574360128 "ENSG00000169299.14" "PGM2"
"ENSG00000134330.19" 0.035943612230847 5.0120071820054 1.2603139375361 0.207829220257314 0.417956419509069 -5.93856088550102 "ENSG00000134330.19" "IAH1"
"ENSG00000134028.14" -0.141681121748978 1.90131779457895 -1.26004723113431 0.207925373710528 0.418065271785533 -5.66027269935992 "ENSG00000134028.14" "ADAMDEC1"
"ENSG00000180777.14" -0.236544895632856 0.867814662457261 -1.26003629059291 0.207929318703097 0.418065271785533 -5.39300483683371 "ENSG00000180777.14" "ANKRD30B"
"ENSG00000196557.13" 0.199883311942233 3.7084634837023 1.25991835589699 0.20797184760895 0.418072255965845 -5.53861281843058 "ENSG00000196557.13" "CACNA1H"
"ENSG00000171551.12" -0.143004059785248 -0.554360568651509 -1.25986136661422 0.207992401007362 0.418072255965845 -5.45813767666482 "ENSG00000171551.12" "ECEL1"
"ENSG00000128908.17" -0.0290562282772715 5.36603443015703 -1.25983544329504 0.208001750837636 0.418072255965845 -5.94509780469524 "ENSG00000128908.17" "INO80"
"ENSG00000205581.11" -0.0391356622157932 7.67417957978248 -1.25965026116027 0.208068549832196 0.418160307662761 -6.00844481444561 "ENSG00000205581.11" "HMGN1"
"ENSG00000108773.11" 0.0584503501633824 5.57234100888285 1.25944816726394 0.208141467019842 0.418260634422371 -5.98173418248251 "ENSG00000108773.11" "KAT2A"
"ENSG00000134042.14" 0.0876127341331194 0.436755230644938 1.25927841180571 0.208202730561637 0.418337523580983 -5.4324017350248 "ENSG00000134042.14" "MRO"
"ENSG00000265975.1" -0.0952515055402552 -1.87061623163746 -1.25902364494717 0.208294698681046 0.418476083023402 -5.38363148436343 "ENSG00000265975.1" "AC002091.1"
"ENSG00000084070.12" 0.0433616490497375 5.88578220309743 1.25877543726475 0.208384327366945 0.418609912320521 -5.97898269060204 "ENSG00000084070.12" "SMAP2"
"ENSG00000187398.12" -0.166430856442241 -0.986075663968864 -1.25860269284773 0.208446722516729 0.418689010395832 -5.37591827071957 "ENSG00000187398.12" "LUZP2"
"ENSG00000236017.8" 0.107759140622712 -0.109791671459573 1.25851841119459 0.20847716990641 0.418703927369454 -5.42276529360525 "ENSG00000236017.8" "ASMTL-AS1"
"ENSG00000226525.5" -0.0699798451988481 -0.505783643332578 -1.25841210206313 0.208515579494267 0.418734830500357 -5.42514030335592 "ENSG00000226525.5" "RPS7P10"
"ENSG00000169139.12" 0.0464743830339183 6.06480918677727 1.25794639637414 0.208683899925833 0.419026581127296 -6.00808170729873 "ENSG00000169139.12" "UBE2V2"
"ENSG00000125818.18" 0.0339044936010637 7.13284938592797 1.25787668586932 0.208709103939403 0.419030928628972 -6.01624063632005 "ENSG00000125818.18" "PSMF1"
"ENSG00000152503.10" 0.147573835300874 2.36341092631199 1.25776998301941 0.208747686909484 0.419062133499966 -5.53190761947166 "ENSG00000152503.10" "TRIM36"
"ENSG00000188060.7" -0.0651421365560627 2.07057711120997 -1.25751158902571 0.208841141730681 0.419203474870062 -5.60936945292035 "ENSG00000188060.7" "RAB42"
"ENSG00000267470.6" -0.084355671985419 -0.0529336401151669 -1.25693446375724 0.209049983518661 0.419576373895101 -5.45447312289647 "ENSG00000267470.6" "ZNF571-AS1"
"ENSG00000171492.14" -0.0444363216762529 5.21831700604225 -1.25649116110885 0.209210502357923 0.419809988957427 -5.99000155407865 "ENSG00000171492.14" "LRRC8D"
"ENSG00000069696.7" -0.109821718744875 -0.788456407719098 -1.25646798073774 0.209218898374482 0.419809988957427 -5.40438811094205 "ENSG00000069696.7" "DRD4"
"ENSG00000196428.12" -0.0376110413794937 5.27135865865803 -1.25642180222482 0.209235625131904 0.419809988957427 -5.96073765400858 "ENSG00000196428.12" "TSC22D2"
"ENSG00000277151.1" -0.074906062450578 -1.96966265544242 -1.25616191896979 0.20932977800297 0.419937141035798 -5.37600546836171 "ENSG00000277151.1" "AL138820.1"
"ENSG00000120685.20" -0.0449614793881166 5.62562350749478 -1.25607711788688 0.209360507159585 0.419937141035798 -5.9953429053584 "ENSG00000120685.20" "PROSER1"
"ENSG00000181027.11" -0.0342774706760185 3.71671286459761 -1.2560557119013 0.20936826451026 0.419937141035798 -5.796252841501 "ENSG00000181027.11" "FKRP"
"ENSG00000114770.17" 0.0802640424560499 6.06221077496239 1.25590194898001 0.209423993037728 0.419969726978702 -5.98513923238434 "ENSG00000114770.17" "ABCC5"
"ENSG00000203705.11" 0.0405929604058017 4.06800398351243 1.25584303859155 0.209445346868763 0.419969726978702 -5.80566019356325 "ENSG00000203705.11" "TATDN3"
"ENSG00000104129.10" 0.0569061427031521 3.68302026553938 1.2557744706605 0.209470203353286 0.419969726978702 -5.70698372518915 "ENSG00000104129.10" "DNAJC17"
"ENSG00000124762.14" 0.0758022352570018 6.37055849670786 1.25567368283487 0.209506743719261 0.419969726978702 -6.00245385566987 "ENSG00000124762.14" "CDKN1A"
"ENSG00000143429.10" -0.0981482572884041 0.0402408921123307 -1.25560325857628 0.209532278595621 0.419969726978702 -5.43188182200487 "ENSG00000143429.10" "LSP1P4"
"ENSG00000213862.4" -0.0709427603482702 -1.06435843172174 -1.25555556259655 0.209549573789643 0.419969726978702 -5.39493836681322 "ENSG00000213862.4" "AC044787.1"
"ENSG00000121406.9" -0.0758078003295459 3.29588239360055 -1.25553139502377 0.209558337666812 0.419969726978702 -5.68921024736263 "ENSG00000121406.9" "ZNF549"
"ENSG00000011009.11" -0.0465049265204049 6.0747567896705 -1.25550134580546 0.209569234773406 0.419969726978702 -6.00813819729405 "ENSG00000011009.11" "LYPLA2"
"ENSG00000196950.14" -0.0511342743192733 5.37261628889461 -1.25533283541635 0.209630351319761 0.420045921538374 -5.95673104794466 "ENSG00000196950.14" "SLC39A10"
"ENSG00000140398.14" 0.0931931930136205 3.44264810241725 1.25511021725579 0.209711111870856 0.420161456566108 -5.62844818633218 "ENSG00000140398.14" "NEIL1"
"ENSG00000123870.10" -0.0618621085633315 1.58550504638273 -1.25458976425133 0.209900007802985 0.420452732937402 -5.4937050422632 "ENSG00000123870.10" "ZNF137P"
"ENSG00000198894.8" 0.0490059400141467 5.23548026357896 1.25453762428734 0.209918938549182 0.420452732937402 -5.90463603508788 "ENSG00000198894.8" "CIPC"
"ENSG00000113583.8" 0.0343307786606735 6.41610530244715 1.25451860321957 0.20992584494197 0.420452732937402 -6.00033960183256 "ENSG00000113583.8" "C5orf15"
"ENSG00000259863.1" -0.0889112239500016 -1.77937477887304 -1.25426525096625 0.210017850763842 0.420590692544898 -5.38269390626843 "ENSG00000259863.1" "SH3RF3-AS1"
"ENSG00000163818.17" 0.0488260940063343 4.9949986494507 1.25401378894758 0.210109199039509 0.420727305089793 -5.86433250495507 "ENSG00000163818.17" "LZTFL1"
"ENSG00000100842.13" -0.096610875254215 4.6104695791223 -1.25394667351454 0.210133584842441 0.420729815182112 -5.95115029953527 "ENSG00000100842.13" "EFS"
"ENSG00000173535.15" -0.109419620968709 -0.789237019610423 -1.2538520418208 0.210167971922131 0.420752347090778 -5.38751085248243 "ENSG00000173535.15" "TNFRSF10C"
"ENSG00000139370.12" -0.0299061533822176 4.90289157697036 -1.25372162833508 0.210215368002268 0.420796768444014 -5.93622505340485 "ENSG00000139370.12" "SLC15A4"
"ENSG00000115419.13" -0.0524620549010484 5.89281775076102 -1.25366328187006 0.210236575324386 0.420796768444014 -6.01603042604136 "ENSG00000115419.13" "GLS"
"ENSG00000283709.1" 0.145638288408005 -0.365729179093318 1.25360002694905 0.210259568485771 0.420796768444014 -5.43176429586973 "ENSG00000283709.1" "FAM238C"
"ENSG00000139117.14" -0.0694579526334183 2.61315022634258 -1.25307748302099 0.2104495828981 0.421045516743438 -5.70988966336111 "ENSG00000139117.14" "CPNE8"
"ENSG00000288670.1" 0.0532209383036704 2.74088304520467 1.2530184067788 0.210471072817555 0.421045516743438 -5.63387802058983 "ENSG00000288670.1" "AL592295.6"
"ENSG00000130818.12" -0.0543624006357666 4.4347531847711 -1.25300703628276 0.210475209198175 0.421045516743438 -5.88338223189967 "ENSG00000130818.12" "ZNF426"
"ENSG00000257285.6" 0.0609555475503823 -0.522570310424672 1.25295625470252 0.210493683336725 0.421045516743438 -5.40865978341209 "ENSG00000257285.6" "AL132780.1"
"ENSG00000255423.1" -0.0871217401199514 -0.624717143164831 -1.25293996768253 0.210499608739173 0.421045516743438 -5.40402684613387 "ENSG00000255423.1" "EBLN2"
"ENSG00000156239.12" 0.0489380587567814 3.91497000623323 1.25283797413496 0.210536717895815 0.42107343579163 -5.73953157829104 "ENSG00000156239.12" "N6AMT1"
"ENSG00000268204.1" 0.0991563011971568 -0.0840898820242317 1.25224624541702 0.210752104974824 0.421457865341627 -5.39163513240443 "ENSG00000268204.1" "AC008763.1"
"ENSG00000119669.5" -0.04850792551556 6.07486334292178 -1.25201502671239 0.210836311090764 0.421579906125639 -5.99371914269567 "ENSG00000119669.5" "IRF2BPL"
"ENSG00000253982.2" 0.0702125155934969 3.33791305987045 1.25182393688416 0.210905921309103 0.421672737910297 -5.64846398519278 "ENSG00000253982.2" "AC100810.1"
"ENSG00000141293.16" -0.136590140120155 3.43013612340523 -1.25166502430686 0.210963822672327 0.421690236182646 -5.62324725385181 "ENSG00000141293.16" "SKAP1"
"ENSG00000118707.11" -0.0556316112944106 5.28190772327895 -1.25166158239553 0.210965076893997 0.421690236182646 -5.99187322626572 "ENSG00000118707.11" "TGIF2"
"ENSG00000163879.11" -0.155070369901717 4.4473773676606 -1.25159448528309 0.210989527949702 0.421690236182646 -5.51155531766391 "ENSG00000163879.11" "DNALI1"
"ENSG00000053371.12" 0.049010783158673 5.7144816949938 1.25154540798443 0.211007413651763 0.421690236182646 -5.97017384488536 "ENSG00000053371.12" "AKR7A2"
"ENSG00000088986.11" 0.0390382224611514 7.54825651257707 1.25146883315175 0.211035322732299 0.421699675879484 -6.01964968211729 "ENSG00000088986.11" "DYNLL1"
"ENSG00000131374.14" 0.0426264614697098 6.0876316169176 1.25136604192919 0.211072791052348 0.421728213079217 -6.00537331299004 "ENSG00000131374.14" "TBC1D5"
"ENSG00000069943.10" 0.0416496546125962 3.18184292117281 1.2512778948332 0.211104925294018 0.421746087571133 -5.6528623156314 "ENSG00000069943.10" "PIGB"
"ENSG00000145354.12" 0.0386273588864903 4.5338944500087 1.25105964306674 0.211184504760024 0.421806530604627 -5.89451904341239 "ENSG00000145354.12" "CISD2"
"ENSG00000115290.10" -0.18001034260643 1.10668863502988 -1.25100962000618 0.211202747344132 0.421806530604627 -5.58371325402953 "ENSG00000115290.10" "GRB14"
"ENSG00000162746.14" 0.158825574509682 0.693357977517397 1.25100411646228 0.211204754465381 0.421806530604627 -5.44964464741065 "ENSG00000162746.14" "FCRLB"
"ENSG00000145685.14" -0.0582558710657306 6.01418307560136 -1.25089060079179 0.211246156273364 0.421842895289848 -6.01002473467368 "ENSG00000145685.14" "LHFPL2"
"ENSG00000198924.8" -0.0427347061410712 4.27489585514686 -1.25082438991788 0.211270307633928 0.421844807909308 -5.85501482031016 "ENSG00000198924.8" "DCLRE1A"
"ENSG00000114744.9" -0.0326403561368762 5.21701824003832 -1.2507379137458 0.211301854061737 0.421861484267274 -5.99079288085688 "ENSG00000114744.9" "COMMD2"
"ENSG00000101365.21" 0.0407664108471923 6.09494612250765 1.25062267545935 0.2113438981829 0.421877972362824 -6.01159251436276 "ENSG00000101365.21" "IDH3B"
"ENSG00000138386.17" -0.0555003286637135 4.77822200811825 -1.25056452139995 0.211365117704413 0.421877972362824 -5.95556623048832 "ENSG00000138386.17" "NAB1"
"ENSG00000185345.23" 0.0833522984419373 1.06248600209415 1.25052456295492 0.211379698820234 0.421877972362824 -5.46294567178744 "ENSG00000185345.23" "PRKN"
"ENSG00000155530.3" -0.0932152180061162 0.376702779166441 -1.25027540790028 0.211470633668578 0.422013153956999 -5.42221605140609 "ENSG00000155530.3" "LRGUK"
"ENSG00000267280.5" 0.109598183806393 -1.42282453266409 1.25002564716605 0.211561817993855 0.422032985859864 -5.38624221690496 "ENSG00000267280.5" "TBX2-AS1"
"ENSG00000187122.17" 0.164378128991536 -0.576154973725434 1.24998329869477 0.2115772816796 0.422032985859864 -5.41000396550618 "ENSG00000187122.17" "SLIT1"
"ENSG00000146243.14" -0.0542547369971578 2.64799532215426 -1.24995887575065 0.211586200171208 0.422032985859864 -5.64387934840613 "ENSG00000146243.14" "IRAK1BP1"
"ENSG00000246985.8" 0.146947629045323 0.512024499763781 1.24993085374846 0.211596433260934 0.422032985859864 -5.41960057643343 "ENSG00000246985.8" "SOCS2-AS1"
"ENSG00000197779.15" 0.048623875920017 3.82144042627278 1.24988807458355 0.211612056070135 0.422032985859864 -5.76770547720452 "ENSG00000197779.15" "ZNF81"
"ENSG00000115756.13" 0.0503759470006004 5.15274262911861 1.24986688436471 0.211619794977015 0.422032985859864 -5.97497761971352 "ENSG00000115756.13" "HPCAL1"
"ENSG00000135363.12" 0.0569212939001855 3.62770284210988 1.2497577048006 0.211659671832039 0.422066233009661 -5.74925258973209 "ENSG00000135363.12" "LMO2"
"ENSG00000268049.1" -0.0681587014648415 0.134446039977054 -1.24960845665004 0.211714192177242 0.422128669953922 -5.41786196288303 "ENSG00000268049.1" "AC012313.2"
"ENSG00000166333.14" -0.0767644656635749 -1.44542514042847 -1.24942562215747 0.211780995464296 0.422144132038996 -5.38820161654904 "ENSG00000166333.14" "ILK"
"ENSG00000111845.5" -0.0380204016802033 4.33820847923985 -1.2494084167864 0.211787282674652 0.422144132038996 -5.93820758480261 "ENSG00000111845.5" "PAK1IP1"
"ENSG00000175595.15" 0.050265727626214 3.80150642461713 1.24939666493267 0.211791577130846 0.422144132038996 -5.75968026535914 "ENSG00000175595.15" "ERCC4"
"ENSG00000087589.16" -0.0838525855861156 0.647671018557738 -1.24903577316217 0.21192348776847 0.422360770932822 -5.4593194717448 "ENSG00000087589.16" "CASS4"
"ENSG00000110619.18" 0.0357307333906407 5.57691755788182 1.24860636475446 0.212080519572313 0.422627423028512 -5.9962607128722 "ENSG00000110619.18" "CARS1"
"ENSG00000140743.8" -0.0438183487468162 5.49837648775816 -1.24842840199158 0.212145624043284 0.422710846855746 -5.97794426807666 "ENSG00000140743.8" "CDR2"
"ENSG00000164736.6" -0.0796717249381246 1.41277024756598 -1.24795903246154 0.212317403789094 0.423006784983683 -5.4778813302004 "ENSG00000164736.6" "SOX17"
"ENSG00000156345.18" 0.0459986877543388 3.42834882158883 1.2477461046359 0.212395364230658 0.423115759542959 -5.70069825547238 "ENSG00000156345.18" "CDK20"
"ENSG00000164889.15" -0.0518124014156776 5.97418438481369 -1.24750433845759 0.212483908518488 0.42324579215138 -6.00900330516837 "ENSG00000164889.15" "SLC4A2"
"ENSG00000131969.15" -0.171347717689002 -0.748529551576801 -1.24703911792449 0.21265436569472 0.423538940347741 -5.3926688142562 "ENSG00000131969.15" "ABHD12B"
"ENSG00000157551.19" -0.11075336859251 0.810015511900876 -1.24685747504157 0.212720946628843 0.423625159015154 -5.49318121043807 "ENSG00000157551.19" "KCNJ15"
"ENSG00000143190.23" 0.0384875986909474 5.44530220762118 1.24655787523344 0.212830797437042 0.423759835032117 -5.97270432156159 "ENSG00000143190.23" "POU2F1"
"ENSG00000261474.1" 0.0633696979619337 0.865886081459269 1.24646879405486 0.212863467715805 0.423759835032117 -5.45268421629063 "ENSG00000261474.1" "AC026471.4"
"ENSG00000111726.13" -0.0422125288082125 5.36906225529879 -1.24635459443602 0.212905355417615 0.423759835032117 -6.00182793096917 "ENSG00000111726.13" "CMAS"
"ENSG00000150938.10" -0.0744482851839239 6.60773090405032 -1.24630783187472 0.212922509350661 0.423759835032117 -6.02188810397219 "ENSG00000150938.10" "CRIM1"
"ENSG00000099910.17" 0.0428825888061057 4.40716863228996 1.24627995818824 0.212932734743922 0.423759835032117 -5.86951035713057 "ENSG00000099910.17" "KLHL22"
"ENSG00000086848.15" 0.0416920748123215 2.66001261615776 1.24625471035344 0.212941997156405 0.423759835032117 -5.64174121660479 "ENSG00000086848.15" "ALG9"
"ENSG00000176268.5" 0.0793595011791646 -1.63713899137522 1.24616723031947 0.212974092306504 0.423759835032117 -5.38790972169676 "ENSG00000176268.5" "CYCSP34"
"ENSG00000107554.17" -0.0803050631189417 4.77022017434339 -1.24616485350561 0.212974964373685 0.423759835032117 -5.79106260992675 "ENSG00000107554.17" "DNMBP"
"ENSG00000228146.8" 0.132036598867633 -0.450799678927647 1.24599137688577 0.213038620950916 0.423840126652292 -5.39665638252602 "ENSG00000228146.8" "CASP16P"
"ENSG00000133606.11" -0.0308986806635394 7.27693277071931 -1.24582313792863 0.2131003687252 0.423916603562719 -6.03078120373321 "ENSG00000133606.11" "MKRN1"
"ENSG00000171806.12" 0.0452593176084175 3.56335039275181 1.24554884299866 0.213201069352181 0.424070543457728 -5.76780119992278 "ENSG00000171806.12" "METTL18"
"ENSG00000244945.1" 0.0791114359639349 -1.55108070856605 1.24534888971415 0.213274498948626 0.424154581767964 -5.38955933389903 "ENSG00000244945.1" "RUFY1-AS1"
"ENSG00000168137.18" -0.0369165280352455 7.08123630742213 -1.24530679281535 0.213289960680108 0.424154581767964 -6.03157765971677 "ENSG00000168137.18" "SETD5"
"ENSG00000137185.13" -0.0452186671396726 3.80568811679654 -1.24522344822527 0.213320574628237 0.424166144512632 -5.77807591929667 "ENSG00000137185.13" "ZSCAN9"
"ENSG00000176956.13" 0.123624565682198 -1.12928644302785 1.24516398755868 0.213342417528126 0.424166144512632 -5.39609382783795 "ENSG00000176956.13" "LY6H"
"ENSG00000165997.5" -0.0458443200970953 5.20283106168223 -1.24489696218337 0.213440529337341 0.424314826493338 -5.99782369893437 "ENSG00000165997.5" "ARL5B"
"ENSG00000144476.6" -0.0883759656948304 4.52206484378198 -1.24482391941298 0.213467372758938 0.424321811556236 -5.81826312178463 "ENSG00000144476.6" "ACKR3"
"ENSG00000070731.11" -0.131029359567915 2.82200786265973 -1.24433430106227 0.213647371856269 0.424633198483425 -5.54898853082344 "ENSG00000070731.11" "ST6GALNAC2"
"ENSG00000243896.4" -0.109860094058889 -0.643065901111488 -1.24404341889029 0.213754361203723 0.424728574658292 -5.4135944070085 "ENSG00000243896.4" "OR2A7"
"ENSG00000269404.7" -0.16053887597893 -0.294487233302264 -1.24401980748317 0.213763047411664 0.424728574658292 -5.52386768072047 "ENSG00000269404.7" "SPIB"
