"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B" "Ensembl_ID" "Gene.name"
"ENSG00000198521.12" 0.652019680834082 4.89026189079307 6.37525370634807 1.05124879988038e-09 2.85562384887753e-09 10.7501096221974 "ENSG00000198521.12" "ZNF43"
"ENSG00000125810.10" -0.683024077466592 7.06245257160999 -6.37464934263607 1.0547557590286e-09 2.86471081860996e-09 10.6814034780311 "ENSG00000125810.10" "CD93"
"ENSG00000070018.9" -0.539826326772787 6.10817028523179 -6.3739909832286 1.05858911005561e-09 2.87468134440279e-09 10.674521400893 "ENSG00000070018.9" "LRP6"
"ENSG00000108384.15" 0.445072237017158 4.13231443503937 6.37241535125239 1.06781897124573e-09 2.89930121105828e-09 10.8161341868324 "ENSG00000108384.15" "RAD51C"
"ENSG00000172380.6" -0.598988633174711 7.35168254491121 -6.37105926311227 1.07582598787446e-09 2.92059381840046e-09 10.6664563530101 "ENSG00000172380.6" "GNG12"
"ENSG00000197646.8" -0.739744203189971 2.29251790086709 -6.3696690160429 1.08409587184987e-09 2.94259340786713e-09 11.0403920247198 "ENSG00000197646.8" "PDCD1LG2"
"ENSG00000156603.19" 0.486081553000805 3.60781311670657 6.36944134407639 1.08545611153843e-09 2.94583407775928e-09 10.8665799461672 "ENSG00000156603.19" "MED19"
"ENSG00000279863.1" 0.580218112096994 0.390827890541379 6.36885212490361 1.08898421953329e-09 2.95495626048017e-09 11.1862394367155 "ENSG00000279863.1" "AC069547.1"
"ENSG00000213593.10" 0.437789490861746 6.21424267835124 6.36824880011529 1.09260845204122e-09 2.96433644211121e-09 10.6409492634747 "ENSG00000213593.10" "TMX2"
"ENSG00000197785.14" 0.688360150048167 3.6511330425912 6.36650276134155 1.10316392514642e-09 2.9925158949714e-09 10.8318490073368 "ENSG00000197785.14" "ATAD3A"
"ENSG00000181031.16" -0.717771176277722 3.26557999404907 -6.36575303693223 1.10772695363266e-09 3.00443370226463e-09 10.917135360058 "ENSG00000181031.16" "RPH3AL"
"ENSG00000161643.13" -0.944161804282113 -0.935508729778428 -6.36379649911003 1.11972241777706e-09 3.03650340548914e-09 11.1953623031332 "ENSG00000161643.13" "SIGLEC16"
"ENSG00000230989.7" 0.396660084878372 6.72627858493068 6.36362641398669 1.12077120713493e-09 3.03888224886201e-09 10.6158348387258 "ENSG00000230989.7" "HSBP1"
"ENSG00000198105.15" -0.356444823938998 4.00043432209225 -6.3625544487018 1.12740344920808e-09 3.05639713591371e-09 10.7780110577481 "ENSG00000198105.15" "ZNF248"
"ENSG00000197124.12" 0.591950307040628 2.45909822162641 6.3615732403015 1.13350793796927e-09 3.07247613856348e-09 10.9853626887613 "ENSG00000197124.12" "ZNF682"
"ENSG00000204314.12" -0.704536020094428 1.11376075178481 -6.36052931566525 1.14003822975023e-09 3.08970422143937e-09 11.103648422442 "ENSG00000204314.12" "PRRT1"
"ENSG00000117143.13" 0.531852753566244 6.72919239791924 6.35947754482838 1.14665494424195e-09 3.10716121748305e-09 10.5942565638378 "ENSG00000117143.13" "UAP1"
"ENSG00000178401.16" 1.77505100741519 2.68737784566384 6.35836999702764 1.15366329709228e-09 3.12567395667759e-09 10.9399872831751 "ENSG00000178401.16" "DNAJC22"
"ENSG00000162607.13" 0.413081715215362 6.01358529661039 6.35771964760874 1.15779815907723e-09 3.13639694025954e-09 10.5868599756096 "ENSG00000162607.13" "USP1"
"ENSG00000106692.15" 0.402904296512681 4.88338948184654 6.35716299790912 1.16134883730839e-09 3.1455343718564e-09 10.6515823384107 "ENSG00000106692.15" "FKTN"
"ENSG00000175606.11" 0.474119032332899 4.48049485050074 6.35698619620399 1.16247882971974e-09 3.1481135402395e-09 10.6877581852933 "ENSG00000175606.11" "TMEM70"
"ENSG00000148400.12" -0.571934448104258 6.00864952172056 -6.35652606204223 1.16542474566743e-09 3.15560887792628e-09 10.5820913069643 "ENSG00000148400.12" "NOTCH1"
"ENSG00000146757.14" 0.811996916488538 4.62177445624753 6.35642110226649 1.16609775505514e-09 3.15694853863979e-09 10.6894604505025 "ENSG00000146757.14" "ZNF92"
"ENSG00000165288.11" 0.541507835824868 4.68130358230926 6.35599379891384 1.168841593704e-09 3.16389323950657e-09 10.6616725335316 "ENSG00000165288.11" "BRWD3"
"ENSG00000228960.6" -0.934926450146053 -1.14917434557475 -6.3556807094413 1.17085605345574e-09 3.16886179137447e-09 11.1570799546537 "ENSG00000228960.6" "OR2A9P"
"ENSG00000196782.12" -0.464567217349383 4.40427551197673 -6.35557026062972 1.17156750872109e-09 3.17030284903885e-09 10.7033880608092 "ENSG00000196782.12" "MAML3"
"ENSG00000159423.17" -0.903836644989941 5.5153946958144 -6.35330847295386 1.18623046394111e-09 3.2094909481914e-09 10.5938584190206 "ENSG00000159423.17" "ALDH4A1"
"ENSG00000146574.16" 0.450151312837729 2.89648018038772 6.35252704964606 1.19133810204432e-09 3.22281795101679e-09 10.8836563517198 "ENSG00000146574.16" "CCZ1B"
"ENSG00000104953.20" 1.01635954734847 1.06743003458286 6.35244191985239 1.1918958403231e-09 3.22383433536384e-09 11.0643942907234 "ENSG00000104953.20" "TLE6"
"ENSG00000084463.8" 0.398482466439961 6.85802319991981 6.35149709557412 1.19810320426663e-09 3.24012915724024e-09 10.5517395755678 "ENSG00000084463.8" "WBP11"
"ENSG00000267102.1" -0.621855961306332 0.223456320404564 -6.35090902009463 1.20198278671238e-09 3.25012475350579e-09 11.0945286091857 "ENSG00000267102.1" "AC060766.1"
"ENSG00000273015.2" -0.474307247543309 4.27035419859671 -6.35035023395293 1.20568056742913e-09 3.25962578686266e-09 10.6909858522935 "ENSG00000273015.2" "AC008124.1"
"ENSG00000129194.8" -1.16837802883323 0.0903315500898735 -6.35020619156317 1.20663557995146e-09 3.26170982242374e-09 11.0856778084169 "ENSG00000129194.8" "SOX15"
"ENSG00000261377.5" -0.974770094963643 -1.10528509571071 -6.34975550640726 1.20962845649249e-09 3.26930102135487e-09 11.1249086747062 "ENSG00000261377.5" "PDCD6IPP2"
"ENSG00000105967.16" 0.886085110113435 2.50176544609172 6.34936464001733 1.21222999143834e-09 3.27583237387312e-09 10.911005740522 "ENSG00000105967.16" "TFEC"
"ENSG00000205084.11" -0.469155055028176 3.25010428160973 -6.34838707035964 1.21876058096124e-09 3.29297767344082e-09 10.8014015864265 "ENSG00000205084.11" "TMEM231"
"ENSG00000137842.7" 0.548456379058533 4.62196989397128 6.34830059581172 1.21933992797834e-09 3.29404049182799e-09 10.6337965264527 "ENSG00000137842.7" "TMEM62"
"ENSG00000063601.17" 0.331626499135616 5.41788744513843 6.34794302219321 1.22173840790666e-09 3.30001661467667e-09 10.5566056252085 "ENSG00000063601.17" "MTMR1"
"ENSG00000205765.9" 0.341778814569872 5.62448959201235 6.34575866260553 1.23649119548699e-09 3.33935583459441e-09 10.5389120322814 "ENSG00000205765.9" "C5orf51"
"ENSG00000105426.17" -0.861759994280246 6.09104633258694 -6.34536464134031 1.2391708971354e-09 3.34608259782971e-09 10.5260166408511 "ENSG00000105426.17" "PTPRS"
"ENSG00000172590.18" 0.420745946681903 4.51794231346577 6.34530755337853 1.23955961941522e-09 3.34662201516205e-09 10.6196521295695 "ENSG00000172590.18" "MRPL52"
"ENSG00000196659.10" 0.443055300638874 3.62718448148058 6.34431626688961 1.24632858101917e-09 3.36438431617598e-09 10.7425449450552 "ENSG00000196659.10" "TTC30B"
"ENSG00000072832.15" -0.5398705995286 3.69636227433659 -6.34415117899178 1.24745939570473e-09 3.36692370577971e-09 10.7315852695378 "ENSG00000072832.15" "CRMP1"
"ENSG00000196652.12" 0.249200028872565 4.32835002102208 6.34404739196741 1.2481708287422e-09 3.36833057258161e-09 10.6389184438371 "ENSG00000196652.12" "ZKSCAN5"
"ENSG00000163006.12" 0.523108310887135 2.24427051391377 6.34213562639514 1.26134693115866e-09 3.40336921050442e-09 10.904634023436 "ENSG00000163006.12" "CCDC138"
"ENSG00000137203.15" 1.39136020851337 5.79920875060403 6.34193130123491 1.26276321143246e-09 3.40667162797871e-09 10.5212634654491 "ENSG00000137203.15" "TFAP2A"
"ENSG00000140391.15" -0.710151187270847 7.51853008770346 -6.34131969704118 1.26701188100688e-09 3.41761307104979e-09 10.5116219620797 "ENSG00000140391.15" "TSPAN3"
"ENSG00000172667.11" -0.43783173415807 5.60236712818696 -6.34096448778064 1.26948587230649e-09 3.42376492834175e-09 10.5136565879261 "ENSG00000172667.11" "ZMAT3"
"ENSG00000108439.11" 0.533248665849374 4.47326707820459 6.33863146974679 1.28585330582095e-09 3.46737940002966e-09 10.598591507986 "ENSG00000108439.11" "PNPO"
"ENSG00000213189.5" 0.450762128534174 0.18319692381062 6.33825620970618 1.28850522901975e-09 3.47400153922497e-09 11.027290171464 "ENSG00000213189.5" "BTF3L4P2"
"ENSG00000243199.1" -0.480151115148974 1.87198985442374 -6.33811690498825 1.28949104625158e-09 3.47613027704135e-09 10.9250398590734 "ENSG00000243199.1" "AC115223.1"
"ENSG00000248489.2" -0.530434223300414 -0.974130027929621 -6.33744696206374 1.29424237806142e-09 3.48840766365025e-09 11.0577767776141 "ENSG00000248489.2" "LINC02062"
"ENSG00000167904.15" 0.458567346264889 4.45982251770807 6.33676218181112 1.29911669335051e-09 3.50101274435954e-09 10.5818861903126 "ENSG00000167904.15" "TMEM68"
"ENSG00000233230.1" -0.595980066546767 -1.2659460468864 -6.33493176507258 1.31223434047525e-09 3.53582571187543e-09 11.0474451810038 "ENSG00000233230.1" "AC079807.1"
"ENSG00000157103.12" 0.832439321932933 0.338417996940799 6.33376485456274 1.32066473733463e-09 3.55800017689895e-09 11.000619423069 "ENSG00000157103.12" "SLC6A1"
"ENSG00000166268.11" 1.32121876810711 -1.20825449019031 6.33366112731957 1.32141668655046e-09 3.55948455292703e-09 11.0414476893485 "ENSG00000166268.11" "MYRFL"
"ENSG00000108826.16" 0.556945528966959 4.92829248333519 6.33318490934495 1.3248743262164e-09 3.56825565565977e-09 10.5183724602332 "ENSG00000108826.16" "MRPL27"
"ENSG00000187257.16" 0.346625147128673 5.40860917581344 6.33302433108206 1.32604222502759e-09 3.57085811881764e-09 10.4802001404145 "ENSG00000187257.16" "RSBN1L"
"ENSG00000144619.15" -0.937856558978942 2.99435089765375 -6.33287882829029 1.32710135115347e-09 3.57316692463957e-09 10.7601676749818 "ENSG00000144619.15" "CNTN4"
"ENSG00000124143.10" -2.74047001532836 1.54582284221184 -6.33202855380797 1.33330718534753e-09 3.58933022643107e-09 10.8648771472435 "ENSG00000124143.10" "ARHGAP40"
"ENSG00000100105.18" 0.465716668858237 6.10147137702825 6.33168762986683 1.33580345173834e-09 3.59550378932183e-09 10.4520109285602 "ENSG00000100105.18" "PATZ1"
"ENSG00000105185.12" 0.43474828199797 5.11586477402143 6.32947562272896 1.35211168531446e-09 3.63884668874098e-09 10.4725576989633 "ENSG00000105185.12" "PDCD5"
"ENSG00000153982.11" 0.738691556544974 2.30478949480192 6.32899280849823 1.35569717112398e-09 3.64794174989014e-09 10.832378923888 "ENSG00000153982.11" "GDPD1"
"ENSG00000124664.11" 1.94209972453508 5.84342315921196 6.32591572468401 1.37876848977834e-09 3.70945901905882e-09 10.4790435374585 "ENSG00000124664.11" "SPDEF"
"ENSG00000286177.1" 0.556964170648414 -0.0281582733272324 6.32448514764069 1.38962542910492e-09 3.73810084673104e-09 10.9634837872213 "ENSG00000286177.1" "AC011462.5"
"ENSG00000134970.14" 0.44475802986908 6.62195657305038 6.32433027349986 1.39080582097091e-09 3.74070795675259e-09 10.4070116908471 "ENSG00000134970.14" "TMED7"
"ENSG00000185666.15" -0.828159379488276 -0.0361963960467814 -6.32284884549699 1.40214653435659e-09 3.77063730185084e-09 10.9509852495774 "ENSG00000185666.15" "SYN3"
"ENSG00000008323.15" -0.947001922212264 3.92983614240153 -6.3223210579109 1.40620876710979e-09 3.78098731961157e-09 10.5542399551301 "ENSG00000008323.15" "PLEKHG6"
"ENSG00000266074.10" -0.643413670819132 4.29579559898502 -6.3221578504831 1.407467264893e-09 3.78379671046143e-09 10.5136543453031 "ENSG00000266074.10" "BAHCC1"
"ENSG00000105856.14" -0.378569997256118 6.20273377484823 -6.31902653449849 1.43182807816957e-09 3.84870345916849e-09 10.3785808457906 "ENSG00000105856.14" "HBP1"
"ENSG00000189283.10" -0.646988432671795 2.91535601024683 -6.31848261768868 1.43610157716982e-09 3.85960470914336e-09 10.689824404898 "ENSG00000189283.10" "FHIT"
"ENSG00000135116.9" -1.44211121773079 -0.495361932893056 -6.31747572015605 1.44404572291705e-09 3.88036622645788e-09 10.9186297266201 "ENSG00000135116.9" "HRK"
"ENSG00000165138.18" -0.740516131819766 3.21345102977758 -6.31679198022022 1.44946480939776e-09 3.89433726323479e-09 10.6206631423894 "ENSG00000165138.18" "ANKS6"
"ENSG00000066923.17" -0.657799059979271 1.33446472053602 -6.31523538090484 1.4618764115521e-09 3.92708829440303e-09 10.8418752286139 "ENSG00000066923.17" "STAG3"
"ENSG00000120756.13" 1.04652494475124 3.35016264711743 6.31506753122445 1.46322097971346e-09 3.93010415100168e-09 10.6290759099688 "ENSG00000120756.13" "PLS1"
"ENSG00000198298.13" 0.584413348142768 2.02498596392557 6.31489730150644 1.46458585263661e-09 3.93317362184184e-09 10.7858480624121 "ENSG00000198298.13" "ZNF485"
"ENSG00000157303.11" 1.50274977848365 3.85287629133412 6.31437702436432 1.46876509441132e-09 3.94379905808353e-09 10.5770585151067 "ENSG00000157303.11" "SUSD3"
"ENSG00000070366.14" -0.406787541490768 4.92863049722755 -6.31273224823365 1.48205424141146e-09 3.97887868267975e-09 10.4129024044086 "ENSG00000070366.14" "SMG6"
"ENSG00000231852.9" 1.51095997848489 -0.90756965395236 6.30927927071087 1.51033792390531e-09 4.05419747958274e-09 10.9066711603846 "ENSG00000231852.9" "CYP21A2"
"ENSG00000167258.15" 0.496615472567859 6.33470777975796 6.30862082414784 1.51579113291972e-09 4.06821893546616e-09 10.3218674951832 "ENSG00000167258.15" "CDK12"
"ENSG00000278600.1" -0.575804198289186 2.04034250985804 -6.30664646607039 1.53225870045263e-09 4.11179300662372e-09 10.7424855016072 "ENSG00000278600.1" "AC015871.3"
"ENSG00000165458.14" 0.35244374371465 6.5619257912262 6.30612963193578 1.53659837811059e-09 4.12281379710903e-09 10.305373437301 "ENSG00000165458.14" "INPPL1"
"ENSG00000167232.14" 0.596808345997323 5.16903541566605 6.30594681036249 1.53813635318776e-09 4.1263152001376e-09 10.3609113307065 "ENSG00000167232.14" "ZNF91"
"ENSG00000167967.16" 0.571857391442313 4.35271172156909 6.30487293359716 1.54720081270874e-09 4.1500035732068e-09 10.4227620344372 "ENSG00000167967.16" "E4F1"
"ENSG00000244005.13" 0.409021429123805 4.35063622227007 6.30248022892105 1.56758623268273e-09 4.20404599743245e-09 10.4126821636559 "ENSG00000244005.13" "NFS1"
"ENSG00000179886.6" 0.623249117569524 3.08213679394776 6.30196749163574 1.57198882792759e-09 4.21521485714239e-09 10.5739383738794 "ENSG00000179886.6" "TIGD5"
"ENSG00000168014.17" 0.359994359108366 5.28475629856907 6.30059254786814 1.58385468995665e-09 4.24638970841995e-09 10.3143755243895 "ENSG00000168014.17" "C2CD3"
"ENSG00000128422.17" -2.71075034858147 6.28642402693581 -6.29981108060771 1.59063792744512e-09 4.26393042727115e-09 10.3362059786606 "ENSG00000128422.17" "KRT17"
"ENSG00000175581.14" 0.376506978712948 4.19674210673081 6.29835113456336 1.60338689655821e-09 4.29745540631697e-09 10.4033011448958 "ENSG00000175581.14" "MRPL48"
"ENSG00000142675.18" 1.04859699272939 4.17185326964833 6.29721468316301 1.61338029284004e-09 4.32358577190043e-09 10.3997252194838 "ENSG00000142675.18" "CNKSR1"
"ENSG00000124839.13" 1.24605046257464 3.78638865339478 6.29636213277356 1.62091729431887e-09 4.34312650524681e-09 10.4709042043847 "ENSG00000124839.13" "RAB17"
"ENSG00000108561.8" 0.43336205283412 6.08711176762175 6.29580234705813 1.62588487509324e-09 4.35577779803002e-09 10.253441383899 "ENSG00000108561.8" "C1QBP"
"ENSG00000117335.20" 0.439496979195419 8.44402728359939 6.29515589353231 1.63164013790588e-09 4.37053516068528e-09 10.2918188896 "ENSG00000117335.20" "CD46"
"ENSG00000175106.17" -0.587562515573054 1.26271620586141 -6.29475859864305 1.63518709613152e-09 4.37937375768718e-09 10.7424196367482 "ENSG00000175106.17" "TVP23C"
"ENSG00000101846.8" -0.781818539665626 5.28030778627046 -6.29470875210956 1.63563264836232e-09 4.37990472258013e-09 10.293920970598 "ENSG00000101846.8" "STS"
"ENSG00000269825.1" 0.770819846990604 1.58408551626552 6.29449659935034 1.63753030410724e-09 4.38432338866868e-09 10.718327993152 "ENSG00000269825.1" "AC022150.4"
"ENSG00000196284.17" -0.403339060277568 2.73898653170593 -6.29255734750966 1.65497685970917e-09 4.43036504871661e-09 10.5823646433237 "ENSG00000196284.17" "SUPT3H"
"ENSG00000167723.15" -1.22680882228979 -0.408689139468239 -6.2921064234861 1.65905967323491e-09 4.44062352616949e-09 10.7853901206149 "ENSG00000167723.15" "TRPV3"
"ENSG00000110619.18" 0.401190434233379 5.35347550937992 6.29175110735403 1.66228378100701e-09 4.44858084699535e-09 10.259525416158 "ENSG00000110619.18" "CARS1"
"ENSG00000250986.1" -1.38399593238866 -0.860271665089682 -6.29088220887862 1.67019400770436e-09 4.46907479535458e-09 10.8053102821522 "ENSG00000250986.1" "LINC02600"
"ENSG00000163125.15" 0.357436007816943 6.60873889053522 6.29012387530842 1.67712785042087e-09 4.48662548473197e-09 10.2198222250537 "ENSG00000163125.15" "RPRD2"
"ENSG00000104067.17" -0.398412663203614 6.93735442785046 -6.29010948028069 1.67725974447577e-09 4.48662548473197e-09 10.2234964717102 "ENSG00000104067.17" "TJP1"
"ENSG00000260196.1" 0.88980246074585 -0.241936059474351 6.28488268412592 1.7258289350912e-09 4.61584963295081e-09 10.7551204047306 "ENSG00000260196.1" "AC124798.1"
"ENSG00000229413.2" -0.64192070452723 -0.952070136406723 -6.28401382263508 1.73403534236345e-09 4.63709798408562e-09 10.7685325912918 "ENSG00000229413.2" "AC018638.1"
"ENSG00000101400.6" -0.740084803308322 4.48784179160517 -6.28306368181908 1.74305325542464e-09 4.66050969305945e-09 10.3023831757693 "ENSG00000101400.6" "SNTA1"
"ENSG00000106554.13" 0.426228590905438 5.50753998046415 6.28160011105139 1.75703428685628e-09 4.69718252898287e-09 10.1954017578339 "ENSG00000106554.13" "CHCHD3"
"ENSG00000108176.15" 1.51026831115909 3.60953037641892 6.2806437494108 1.76622947570902e-09 4.72105195355908e-09 10.4383127394187 "ENSG00000108176.15" "DNAJC12"
"ENSG00000144579.8" -0.394456581565043 7.1147899510444 -6.28027641670566 1.7697738256888e-09 4.72981201550844e-09 10.1734747896428 "ENSG00000144579.8" "CTDSP1"
"ENSG00000282608.2" 0.809053912026384 2.02651876140974 6.27950457202427 1.77724401210135e-09 4.74905985189002e-09 10.5994027801523 "ENSG00000282608.2" "ADORA3"
"ENSG00000181322.15" -0.751545570630759 -1.48418132020019 -6.27760666473821 1.79574441929352e-09 4.7977718223122e-09 10.7491165901185 "ENSG00000181322.15" "NME9"
"ENSG00000124120.11" 0.341006089428975 4.82162551405333 6.27404577019576 1.83096639687508e-09 4.89113813801727e-09 10.2059818556969 "ENSG00000124120.11" "TTPAL"
"ENSG00000117682.17" -0.547690050354787 5.72461851120765 -6.27246911329588 1.84677724936884e-09 4.93263035191849e-09 10.1412376220105 "ENSG00000117682.17" "DHDDS"
"ENSG00000271335.6" -0.571133225120235 0.137283474094584 -6.26886662441723 1.88340761830234e-09 5.02970933771905e-09 10.6530898101002 "ENSG00000271335.6" "AL117336.2"
"ENSG00000141349.8" 0.4947232866269 5.88771213860108 6.26782124610948 1.8941698619693e-09 5.05768768661817e-09 10.113775317386 "ENSG00000141349.8" "G6PC3"
"ENSG00000121486.12" 0.411609275969444 4.99402738458426 6.26757842091065 1.89667838488852e-09 5.0636223808804e-09 10.1588007506805 "ENSG00000121486.12" "TRMT1L"
"ENSG00000131373.15" -0.41849617114929 4.29090713147934 -6.26751155383137 1.89736973201175e-09 5.06470464561569e-09 10.2358618422528 "ENSG00000131373.15" "HACL1"
"ENSG00000125656.11" 0.508829194265986 4.85711701788697 6.26746097530566 1.89789283392577e-09 5.06533754997879e-09 10.1648460497407 "ENSG00000125656.11" "CLPP"
"ENSG00000124226.11" 0.383032321375207 6.45071671848963 6.26710561744773 1.90157206747811e-09 5.07439247959995e-09 10.0965797060975 "ENSG00000124226.11" "RNF114"
"ENSG00000159658.14" -0.294144992959046 7.72678461189522 -6.26696569655364 1.90302267150068e-09 5.07749842346316e-09 10.116606387782 "ENSG00000159658.14" "EFCAB14"
"ENSG00000123992.20" 0.354492620006536 6.33425005752636 6.26425194482521 1.93137262874831e-09 5.15236340228368e-09 10.0833981677851 "ENSG00000123992.20" "DNPEP"
